,Bedrooms,RegionName,Date,Price
254644,5,Memphis,1/31/1996,195067
254645,5,Memphis,2/29/1996,195510
254646,5,Memphis,3/31/1996,196030
254647,5,Memphis,4/30/1996,196973
254648,5,Memphis,5/31/1996,198034
254649,5,Memphis,6/30/1996,199053
254650,5,Memphis,7/31/1996,200192
254651,5,Memphis,8/31/1996,201066
254652,5,Memphis,9/30/1996,201692
254653,5,Memphis,10/31/1996,202154
254654,5,Memphis,11/30/1996,202586
254655,5,Memphis,12/31/1996,203249
254656,5,Memphis,1/31/1997,203882
254657,5,Memphis,2/28/1997,204669
254658,5,Memphis,3/31/1997,205296
254659,5,Memphis,4/30/1997,205993
254660,5,Memphis,5/31/1997,206486
254661,5,Memphis,6/30/1997,206892
254662,5,Memphis,7/31/1997,207395
254663,5,Memphis,8/31/1997,208035
254664,5,Memphis,9/30/1997,209119
254665,5,Memphis,10/31/1997,210235
254666,5,Memphis,11/30/1997,211542
254667,5,Memphis,12/31/1997,212492
254668,5,Memphis,1/31/1998,213643
254669,5,Memphis,2/28/1998,214765
254670,5,Memphis,3/31/1998,216099
254671,5,Memphis,4/30/1998,217218
254672,5,Memphis,5/31/1998,218264
254673,5,Memphis,6/30/1998,219036
254674,5,Memphis,7/31/1998,219177
254675,5,Memphis,8/31/1998,219903
254676,5,Memphis,9/30/1998,220928
254677,5,Memphis,10/31/1998,222333
254678,5,Memphis,11/30/1998,223196
254679,5,Memphis,12/31/1998,224057
254680,5,Memphis,1/31/1999,224511
254681,5,Memphis,2/28/1999,224801
254682,5,Memphis,3/31/1999,224912
254683,5,Memphis,4/30/1999,225426
254684,5,Memphis,5/31/1999,226215
254685,5,Memphis,6/30/1999,228345
254686,5,Memphis,7/31/1999,230870
254687,5,Memphis,8/31/1999,232774
254688,5,Memphis,9/30/1999,233262
254689,5,Memphis,10/31/1999,233526
254690,5,Memphis,11/30/1999,234484
254691,5,Memphis,12/31/1999,235455
254692,5,Memphis,1/31/2000,236766
254693,5,Memphis,2/29/2000,237877
254694,5,Memphis,3/31/2000,239037
254695,5,Memphis,4/30/2000,240248
254696,5,Memphis,5/31/2000,241252
254697,5,Memphis,6/30/2000,241615
254698,5,Memphis,7/31/2000,241725
254699,5,Memphis,8/31/2000,241889
254700,5,Memphis,9/30/2000,242730
254701,5,Memphis,10/31/2000,243390
254702,5,Memphis,11/30/2000,243725
254703,5,Memphis,12/31/2000,244387
254704,5,Memphis,1/31/2001,244643
254705,5,Memphis,2/28/2001,245108
254706,5,Memphis,3/31/2001,245213
254707,5,Memphis,4/30/2001,245201
254708,5,Memphis,5/31/2001,245392
254709,5,Memphis,6/30/2001,245554
254710,5,Memphis,7/31/2001,245933
254711,5,Memphis,8/31/2001,246314
254712,5,Memphis,9/30/2001,246713
254713,5,Memphis,10/31/2001,247151
254714,5,Memphis,11/30/2001,247523
254715,5,Memphis,12/31/2001,247433
254716,5,Memphis,1/31/2002,247629
254717,5,Memphis,2/28/2002,247828
254718,5,Memphis,3/31/2002,248618
254719,5,Memphis,4/30/2002,249416
254720,5,Memphis,5/31/2002,249899
254721,5,Memphis,6/30/2002,250151
254722,5,Memphis,7/31/2002,250346
254723,5,Memphis,8/31/2002,250788
254724,5,Memphis,9/30/2002,251371
254725,5,Memphis,10/31/2002,252029
254726,5,Memphis,11/30/2002,252577
254727,5,Memphis,12/31/2002,252991
254728,5,Memphis,1/31/2003,253444
254729,5,Memphis,2/28/2003,254114
254730,5,Memphis,3/31/2003,254574
254731,5,Memphis,4/30/2003,254950
254732,5,Memphis,5/31/2003,255247
254733,5,Memphis,6/30/2003,255830
254734,5,Memphis,7/31/2003,256372
254735,5,Memphis,8/31/2003,256896
254736,5,Memphis,9/30/2003,257241
254737,5,Memphis,10/31/2003,257368
254738,5,Memphis,11/30/2003,257715
254739,5,Memphis,12/31/2003,258477
254740,5,Memphis,1/31/2004,259341
254741,5,Memphis,2/29/2004,259903
254742,5,Memphis,3/31/2004,260221
254743,5,Memphis,4/30/2004,260404
254744,5,Memphis,5/31/2004,261000
254745,5,Memphis,6/30/2004,261595
254746,5,Memphis,7/31/2004,261994
254747,5,Memphis,8/31/2004,262141
254748,5,Memphis,9/30/2004,262221
254749,5,Memphis,10/31/2004,262980
254750,5,Memphis,11/30/2004,263779
254751,5,Memphis,12/31/2004,264639
254752,5,Memphis,1/31/2005,265262
254753,5,Memphis,2/28/2005,265947
254754,5,Memphis,3/31/2005,266812
254755,5,Memphis,4/30/2005,267779
254756,5,Memphis,5/31/2005,268537
254757,5,Memphis,6/30/2005,269048
254758,5,Memphis,7/31/2005,269890
254759,5,Memphis,8/31/2005,270876
254760,5,Memphis,9/30/2005,272068
254761,5,Memphis,10/31/2005,272565
254762,5,Memphis,11/30/2005,273112
254763,5,Memphis,12/31/2005,273692
254764,5,Memphis,1/31/2006,274806
254765,5,Memphis,2/28/2006,275634
254766,5,Memphis,3/31/2006,276381
254767,5,Memphis,4/30/2006,276779
254768,5,Memphis,5/31/2006,277178
254769,5,Memphis,6/30/2006,277615
254770,5,Memphis,7/31/2006,277868
254771,5,Memphis,8/31/2006,278208
254772,5,Memphis,9/30/2006,278473
254773,5,Memphis,10/31/2006,279218
254774,5,Memphis,11/30/2006,280146
254775,5,Memphis,12/31/2006,280748
254776,5,Memphis,1/31/2007,281113
254777,5,Memphis,2/28/2007,281647
254778,5,Memphis,3/31/2007,282036
254779,5,Memphis,4/30/2007,282055
254780,5,Memphis,5/31/2007,281492
254781,5,Memphis,6/30/2007,281434
254782,5,Memphis,7/31/2007,281300
254783,5,Memphis,8/31/2007,280987
254784,5,Memphis,9/30/2007,279996
254785,5,Memphis,10/31/2007,278711
254786,5,Memphis,11/30/2007,276710
254787,5,Memphis,12/31/2007,274418
254788,5,Memphis,1/31/2008,270435
254789,5,Memphis,2/29/2008,266521
254790,5,Memphis,3/31/2008,262651
254791,5,Memphis,4/30/2008,260640
254792,5,Memphis,5/31/2008,258901
254793,5,Memphis,6/30/2008,256900
254794,5,Memphis,7/31/2008,254605
254795,5,Memphis,8/31/2008,252445
254796,5,Memphis,9/30/2008,250510
254797,5,Memphis,10/31/2008,248522
254798,5,Memphis,11/30/2008,246360
254799,5,Memphis,12/31/2008,244494
254800,5,Memphis,1/31/2009,243764
254801,5,Memphis,2/28/2009,243010
254802,5,Memphis,3/31/2009,241916
254803,5,Memphis,4/30/2009,239476
254804,5,Memphis,5/31/2009,237459
254805,5,Memphis,6/30/2009,235001
254806,5,Memphis,7/31/2009,233353
254807,5,Memphis,8/31/2009,231784
254808,5,Memphis,9/30/2009,231220
254809,5,Memphis,10/31/2009,230378
254810,5,Memphis,11/30/2009,229868
254811,5,Memphis,12/31/2009,229341
254812,5,Memphis,1/31/2010,229261
254813,5,Memphis,2/28/2010,229168
254814,5,Memphis,3/31/2010,229962
254815,5,Memphis,4/30/2010,230474
254816,5,Memphis,5/31/2010,230684
254817,5,Memphis,6/30/2010,230570
254818,5,Memphis,7/31/2010,230122
254819,5,Memphis,8/31/2010,229034
254820,5,Memphis,9/30/2010,227070
254821,5,Memphis,10/31/2010,225660
254822,5,Memphis,11/30/2010,224646
254823,5,Memphis,12/31/2010,224140
254824,5,Memphis,1/31/2011,222573
254825,5,Memphis,2/28/2011,220923
254826,5,Memphis,3/31/2011,218544
254827,5,Memphis,4/30/2011,217789
254828,5,Memphis,5/31/2011,217298
254829,5,Memphis,6/30/2011,217499
254830,5,Memphis,7/31/2011,217044
254831,5,Memphis,8/31/2011,216893
254832,5,Memphis,9/30/2011,217299
254833,5,Memphis,10/31/2011,217537
254834,5,Memphis,11/30/2011,217817
254835,5,Memphis,12/31/2011,217260
254836,5,Memphis,1/31/2012,217270
254837,5,Memphis,2/29/2012,217480
254838,5,Memphis,3/31/2012,218044
254839,5,Memphis,4/30/2012,217386
254840,5,Memphis,5/31/2012,216999
254841,5,Memphis,6/30/2012,216457
254842,5,Memphis,7/31/2012,217020
254843,5,Memphis,8/31/2012,217148
254844,5,Memphis,9/30/2012,216548
254845,5,Memphis,10/31/2012,215542
254846,5,Memphis,11/30/2012,213800
254847,5,Memphis,12/31/2012,212639
254848,5,Memphis,1/31/2013,212422
254849,5,Memphis,2/28/2013,213151
254850,5,Memphis,3/31/2013,214858
254851,5,Memphis,4/30/2013,216383
254852,5,Memphis,5/31/2013,217062
254853,5,Memphis,6/30/2013,217405
254854,5,Memphis,7/31/2013,217295
254855,5,Memphis,8/31/2013,218231
254856,5,Memphis,9/30/2013,219783
254857,5,Memphis,10/31/2013,222122
254858,5,Memphis,11/30/2013,224902
254859,5,Memphis,12/31/2013,227610
254860,5,Memphis,1/31/2014,228973
254861,5,Memphis,2/28/2014,229059
254862,5,Memphis,3/31/2014,227454
254863,5,Memphis,4/30/2014,227073
254864,5,Memphis,5/31/2014,226948
254865,5,Memphis,6/30/2014,227973
254866,5,Memphis,7/31/2014,228638
254867,5,Memphis,8/31/2014,229127
254868,5,Memphis,9/30/2014,229137
254869,5,Memphis,10/31/2014,228367
254870,5,Memphis,11/30/2014,227770
254871,5,Memphis,12/31/2014,227505
254872,5,Memphis,1/31/2015,228363
254873,5,Memphis,2/28/2015,229300
254874,5,Memphis,3/31/2015,230434
254875,5,Memphis,4/30/2015,230296
254876,5,Memphis,5/31/2015,231167
254877,5,Memphis,6/30/2015,231663
254878,5,Memphis,7/31/2015,232266
254879,5,Memphis,8/31/2015,232823
254880,5,Memphis,9/30/2015,233544
254881,5,Memphis,10/31/2015,235326
254882,5,Memphis,11/30/2015,236480
254883,5,Memphis,12/31/2015,237181
254884,5,Memphis,1/31/2016,237811
254885,5,Memphis,2/29/2016,239068
254886,5,Memphis,3/31/2016,240598
254887,5,Memphis,4/30/2016,241786
254888,5,Memphis,5/31/2016,242313
254889,5,Memphis,6/30/2016,242662
254890,5,Memphis,7/31/2016,243799
254891,5,Memphis,8/31/2016,244016
254892,5,Memphis,9/30/2016,245085
254893,5,Memphis,10/31/2016,245103
254894,5,Memphis,11/30/2016,246552
254895,5,Memphis,12/31/2016,248217
254896,5,Memphis,1/31/2017,249210
254897,5,Memphis,2/28/2017,249389
254898,5,Memphis,3/31/2017,250055
254899,5,Memphis,4/30/2017,252111
254900,5,Memphis,5/31/2017,254272
254901,5,Memphis,6/30/2017,256073
254902,5,Memphis,7/31/2017,257539
254903,5,Memphis,8/31/2017,260127
254904,5,Memphis,9/30/2017,261512
254905,5,Memphis,10/31/2017,263773
254906,5,Memphis,11/30/2017,264796
254907,5,Memphis,12/31/2017,265717
254908,5,Memphis,1/31/2018,266192
254909,5,Memphis,2/28/2018,267419
254910,5,Memphis,3/31/2018,268844
254911,5,Memphis,4/30/2018,270349
254912,5,Memphis,5/31/2018,271066
254913,5,Memphis,6/30/2018,272066
254914,5,Memphis,7/31/2018,272700
254915,5,Memphis,8/31/2018,273421
254916,5,Memphis,9/30/2018,274864
254917,5,Memphis,10/31/2018,275834
254918,5,Memphis,11/30/2018,277014
254919,5,Memphis,12/31/2018,278215
254920,5,Memphis,1/31/2019,280884
254921,5,Memphis,2/28/2019,283013
254922,5,Memphis,3/31/2019,284607
254923,5,Memphis,4/30/2019,284813
254924,5,Memphis,5/31/2019,286334
254925,5,Memphis,6/30/2019,287944
254926,5,Memphis,7/31/2019,289893
254927,5,Memphis,8/31/2019,291458
254928,5,Memphis,9/30/2019,292940
254929,5,Memphis,10/31/2019,294601
254930,5,Memphis,11/30/2019,296496
254931,5,Memphis,12/31/2019,298461
254932,5,Memphis,1/31/2020,299718
254933,5,Memphis,2/29/2020,301254
254934,5,Memphis,3/31/2020,303083
254935,5,Nashville,1/31/1996,234454
254936,5,Nashville,2/29/1996,235164
254937,5,Nashville,3/31/1996,235809
254938,5,Nashville,4/30/1996,236808
254939,5,Nashville,5/31/1996,237959
254940,5,Nashville,6/30/1996,239583
254941,5,Nashville,7/31/1996,241836
254942,5,Nashville,8/31/1996,243756
254943,5,Nashville,9/30/1996,245412
254944,5,Nashville,10/31/1996,246637
254945,5,Nashville,11/30/1996,248477
254946,5,Nashville,12/31/1996,250165
254947,5,Nashville,1/31/1997,252433
254948,5,Nashville,2/28/1997,254397
254949,5,Nashville,3/31/1997,256314
254950,5,Nashville,4/30/1997,258372
254951,5,Nashville,5/31/1997,259798
254952,5,Nashville,6/30/1997,260636
254953,5,Nashville,7/31/1997,260959
254954,5,Nashville,8/31/1997,261685
254955,5,Nashville,9/30/1997,262591
254956,5,Nashville,10/31/1997,263541
254957,5,Nashville,11/30/1997,263918
254958,5,Nashville,12/31/1997,264631
254959,5,Nashville,1/31/1998,265027
254960,5,Nashville,2/28/1998,265820
254961,5,Nashville,3/31/1998,266965
254962,5,Nashville,4/30/1998,268219
254963,5,Nashville,5/31/1998,270144
254964,5,Nashville,6/30/1998,271828
254965,5,Nashville,7/31/1998,272547
254966,5,Nashville,8/31/1998,273092
254967,5,Nashville,9/30/1998,273996
254968,5,Nashville,10/31/1998,276549
254969,5,Nashville,11/30/1998,278469
254970,5,Nashville,12/31/1998,280243
254971,5,Nashville,1/31/1999,280383
254972,5,Nashville,2/28/1999,280757
254973,5,Nashville,3/31/1999,280722
254974,5,Nashville,4/30/1999,281528
254975,5,Nashville,5/31/1999,282443
254976,5,Nashville,6/30/1999,283533
254977,5,Nashville,7/31/1999,285262
254978,5,Nashville,8/31/1999,287691
254979,5,Nashville,9/30/1999,289915
254980,5,Nashville,10/31/1999,290318
254981,5,Nashville,11/30/1999,291064
254982,5,Nashville,12/31/1999,291658
254983,5,Nashville,1/31/2000,294210
254984,5,Nashville,2/29/2000,295504
254985,5,Nashville,3/31/2000,296891
254986,5,Nashville,4/30/2000,297760
254987,5,Nashville,5/31/2000,298571
254988,5,Nashville,6/30/2000,299439
254989,5,Nashville,7/31/2000,300707
254990,5,Nashville,8/31/2000,301637
254991,5,Nashville,9/30/2000,302784
254992,5,Nashville,10/31/2000,303954
254993,5,Nashville,11/30/2000,305133
254994,5,Nashville,12/31/2000,306483
254995,5,Nashville,1/31/2001,307146
254996,5,Nashville,2/28/2001,308836
254997,5,Nashville,3/31/2001,310599
254998,5,Nashville,4/30/2001,312143
254999,5,Nashville,5/31/2001,312965
255000,5,Nashville,6/30/2001,313203
255001,5,Nashville,7/31/2001,313317
255002,5,Nashville,8/31/2001,313394
255003,5,Nashville,9/30/2001,313525
255004,5,Nashville,10/31/2001,314020
255005,5,Nashville,11/30/2001,314440
255006,5,Nashville,12/31/2001,314815
255007,5,Nashville,1/31/2002,315319
255008,5,Nashville,2/28/2002,315745
255009,5,Nashville,3/31/2002,316143
255010,5,Nashville,4/30/2002,316719
255011,5,Nashville,5/31/2002,317366
255012,5,Nashville,6/30/2002,318281
255013,5,Nashville,7/31/2002,318800
255014,5,Nashville,8/31/2002,319790
255015,5,Nashville,9/30/2002,320850
255016,5,Nashville,10/31/2002,321947
255017,5,Nashville,11/30/2002,323200
255018,5,Nashville,12/31/2002,324421
255019,5,Nashville,1/31/2003,325735
255020,5,Nashville,2/28/2003,326841
255021,5,Nashville,3/31/2003,327669
255022,5,Nashville,4/30/2003,328116
255023,5,Nashville,5/31/2003,329468
255024,5,Nashville,6/30/2003,331094
255025,5,Nashville,7/31/2003,333124
255026,5,Nashville,8/31/2003,334227
255027,5,Nashville,9/30/2003,335213
255028,5,Nashville,10/31/2003,336303
255029,5,Nashville,11/30/2003,337123
255030,5,Nashville,12/31/2003,338202
255031,5,Nashville,1/31/2004,339277
255032,5,Nashville,2/29/2004,340577
255033,5,Nashville,3/31/2004,341992
255034,5,Nashville,4/30/2004,343835
255035,5,Nashville,5/31/2004,345148
255036,5,Nashville,6/30/2004,346202
255037,5,Nashville,7/31/2004,346382
255038,5,Nashville,8/31/2004,347168
255039,5,Nashville,9/30/2004,347456
255040,5,Nashville,10/31/2004,348770
255041,5,Nashville,11/30/2004,350774
255042,5,Nashville,12/31/2004,353140
255043,5,Nashville,1/31/2005,355397
255044,5,Nashville,2/28/2005,357707
255045,5,Nashville,3/31/2005,360000
255046,5,Nashville,4/30/2005,362097
255047,5,Nashville,5/31/2005,363876
255048,5,Nashville,6/30/2005,366249
255049,5,Nashville,7/31/2005,369915
255050,5,Nashville,8/31/2005,373572
255051,5,Nashville,9/30/2005,378593
255052,5,Nashville,10/31/2005,382215
255053,5,Nashville,11/30/2005,385509
255054,5,Nashville,12/31/2005,387420
255055,5,Nashville,1/31/2006,389686
255056,5,Nashville,2/28/2006,392129
255057,5,Nashville,3/31/2006,395173
255058,5,Nashville,4/30/2006,397877
255059,5,Nashville,5/31/2006,401118
255060,5,Nashville,6/30/2006,403989
255061,5,Nashville,7/31/2006,406733
255062,5,Nashville,8/31/2006,409404
255063,5,Nashville,9/30/2006,411517
255064,5,Nashville,10/31/2006,414369
255065,5,Nashville,11/30/2006,416822
255066,5,Nashville,12/31/2006,419851
255067,5,Nashville,1/31/2007,421986
255068,5,Nashville,2/28/2007,423480
255069,5,Nashville,3/31/2007,424871
255070,5,Nashville,4/30/2007,426331
255071,5,Nashville,5/31/2007,428674
255072,5,Nashville,6/30/2007,431212
255073,5,Nashville,7/31/2007,434167
255074,5,Nashville,8/31/2007,436021
255075,5,Nashville,9/30/2007,436421
255076,5,Nashville,10/31/2007,434879
255077,5,Nashville,11/30/2007,433938
255078,5,Nashville,12/31/2007,434062
255079,5,Nashville,1/31/2008,433977
255080,5,Nashville,2/29/2008,433966
255081,5,Nashville,3/31/2008,434178
255082,5,Nashville,4/30/2008,436496
255083,5,Nashville,5/31/2008,437104
255084,5,Nashville,6/30/2008,435861
255085,5,Nashville,7/31/2008,433128
255086,5,Nashville,8/31/2008,431265
255087,5,Nashville,9/30/2008,430098
255088,5,Nashville,10/31/2008,430225
255089,5,Nashville,11/30/2008,429201
255090,5,Nashville,12/31/2008,427390
255091,5,Nashville,1/31/2009,426138
255092,5,Nashville,2/28/2009,425132
255093,5,Nashville,3/31/2009,421914
255094,5,Nashville,4/30/2009,416341
255095,5,Nashville,5/31/2009,411483
255096,5,Nashville,6/30/2009,409380
255097,5,Nashville,7/31/2009,407652
255098,5,Nashville,8/31/2009,406161
255099,5,Nashville,9/30/2009,404885
255100,5,Nashville,10/31/2009,403873
255101,5,Nashville,11/30/2009,402912
255102,5,Nashville,12/31/2009,401287
255103,5,Nashville,1/31/2010,400405
255104,5,Nashville,2/28/2010,399432
255105,5,Nashville,3/31/2010,399545
255106,5,Nashville,4/30/2010,399155
255107,5,Nashville,5/31/2010,398190
255108,5,Nashville,6/30/2010,396310
255109,5,Nashville,7/31/2010,394792
255110,5,Nashville,8/31/2010,393479
255111,5,Nashville,9/30/2010,391960
255112,5,Nashville,10/31/2010,389518
255113,5,Nashville,11/30/2010,387632
255114,5,Nashville,12/31/2010,385887
255115,5,Nashville,1/31/2011,383327
255116,5,Nashville,2/28/2011,380619
255117,5,Nashville,3/31/2011,378411
255118,5,Nashville,4/30/2011,377918
255119,5,Nashville,5/31/2011,378206
255120,5,Nashville,6/30/2011,378328
255121,5,Nashville,7/31/2011,377378
255122,5,Nashville,8/31/2011,375399
255123,5,Nashville,9/30/2011,373412
255124,5,Nashville,10/31/2011,373072
255125,5,Nashville,11/30/2011,372889
255126,5,Nashville,12/31/2011,373264
255127,5,Nashville,1/31/2012,373499
255128,5,Nashville,2/29/2012,374335
255129,5,Nashville,3/31/2012,376107
255130,5,Nashville,4/30/2012,377210
255131,5,Nashville,5/31/2012,378022
255132,5,Nashville,6/30/2012,378192
255133,5,Nashville,7/31/2012,379439
255134,5,Nashville,8/31/2012,381704
255135,5,Nashville,9/30/2012,384481
255136,5,Nashville,10/31/2012,386217
255137,5,Nashville,11/30/2012,387587
255138,5,Nashville,12/31/2012,389126
255139,5,Nashville,1/31/2013,391153
255140,5,Nashville,2/28/2013,393605
255141,5,Nashville,3/31/2013,395368
255142,5,Nashville,4/30/2013,397574
255143,5,Nashville,5/31/2013,398725
255144,5,Nashville,6/30/2013,400599
255145,5,Nashville,7/31/2013,402342
255146,5,Nashville,8/31/2013,404724
255147,5,Nashville,9/30/2013,406652
255148,5,Nashville,10/31/2013,408758
255149,5,Nashville,11/30/2013,411437
255150,5,Nashville,12/31/2013,413884
255151,5,Nashville,1/31/2014,416876
255152,5,Nashville,2/28/2014,418450
255153,5,Nashville,3/31/2014,419586
255154,5,Nashville,4/30/2014,420531
255155,5,Nashville,5/31/2014,423140
255156,5,Nashville,6/30/2014,426442
255157,5,Nashville,7/31/2014,429258
255158,5,Nashville,8/31/2014,431097
255159,5,Nashville,9/30/2014,432962
255160,5,Nashville,10/31/2014,435310
255161,5,Nashville,11/30/2014,436608
255162,5,Nashville,12/31/2014,438938
255163,5,Nashville,1/31/2015,440310
255164,5,Nashville,2/28/2015,442608
255165,5,Nashville,3/31/2015,444353
255166,5,Nashville,4/30/2015,446719
255167,5,Nashville,5/31/2015,450253
255168,5,Nashville,6/30/2015,453661
255169,5,Nashville,7/31/2015,457712
255170,5,Nashville,8/31/2015,461077
255171,5,Nashville,9/30/2015,465429
255172,5,Nashville,10/31/2015,469367
255173,5,Nashville,11/30/2015,475237
255174,5,Nashville,12/31/2015,478643
255175,5,Nashville,1/31/2016,483228
255176,5,Nashville,2/29/2016,487940
255177,5,Nashville,3/31/2016,493920
255178,5,Nashville,4/30/2016,498463
255179,5,Nashville,5/31/2016,500985
255180,5,Nashville,6/30/2016,503295
255181,5,Nashville,7/31/2016,506162
255182,5,Nashville,8/31/2016,509943
255183,5,Nashville,9/30/2016,512738
255184,5,Nashville,10/31/2016,516077
255185,5,Nashville,11/30/2016,518123
255186,5,Nashville,12/31/2016,522367
255187,5,Nashville,1/31/2017,525913
255188,5,Nashville,2/28/2017,529170
255189,5,Nashville,3/31/2017,532951
255190,5,Nashville,4/30/2017,537957
255191,5,Nashville,5/31/2017,543132
255192,5,Nashville,6/30/2017,547170
255193,5,Nashville,7/31/2017,550076
255194,5,Nashville,8/31/2017,553143
255195,5,Nashville,9/30/2017,556463
255196,5,Nashville,10/31/2017,558933
255197,5,Nashville,11/30/2017,562367
255198,5,Nashville,12/31/2017,565817
255199,5,Nashville,1/31/2018,567798
255200,5,Nashville,2/28/2018,569157
255201,5,Nashville,3/31/2018,569369
255202,5,Nashville,4/30/2018,570298
255203,5,Nashville,5/31/2018,570175
255204,5,Nashville,6/30/2018,570202
255205,5,Nashville,7/31/2018,571426
255206,5,Nashville,8/31/2018,573407
255207,5,Nashville,9/30/2018,576015
255208,5,Nashville,10/31/2018,578149
255209,5,Nashville,11/30/2018,579218
255210,5,Nashville,12/31/2018,579640
255211,5,Nashville,1/31/2019,581129
255212,5,Nashville,2/28/2019,583294
255213,5,Nashville,3/31/2019,585006
255214,5,Nashville,4/30/2019,586042
255215,5,Nashville,5/31/2019,588427
255216,5,Nashville,6/30/2019,591421
255217,5,Nashville,7/31/2019,593958
255218,5,Nashville,8/31/2019,595720
255219,5,Nashville,9/30/2019,597161
255220,5,Nashville,10/31/2019,599416
255221,5,Nashville,11/30/2019,602373
255222,5,Nashville,12/31/2019,605587
255223,5,Nashville,1/31/2020,608967
255224,5,Nashville,2/29/2020,612371
255225,5,Nashville,3/31/2020,616725
255226,5,Knoxville,1/31/1996,225898
255227,5,Knoxville,2/29/1996,226665
255228,5,Knoxville,3/31/1996,227285
255229,5,Knoxville,4/30/1996,228469
255230,5,Knoxville,5/31/1996,229165
255231,5,Knoxville,6/30/1996,229635
255232,5,Knoxville,7/31/1996,229877
255233,5,Knoxville,8/31/1996,230348
255234,5,Knoxville,9/30/1996,231121
255235,5,Knoxville,10/31/1996,231710
255236,5,Knoxville,11/30/1996,231935
255237,5,Knoxville,12/31/1996,231831
255238,5,Knoxville,1/31/1997,231127
255239,5,Knoxville,2/28/1997,230385
255240,5,Knoxville,3/31/1997,229527
255241,5,Knoxville,4/30/1997,229458
255242,5,Knoxville,5/31/1997,230147
255243,5,Knoxville,6/30/1997,231530
255244,5,Knoxville,7/31/1997,233200
255245,5,Knoxville,8/31/1997,234467
255246,5,Knoxville,9/30/1997,234866
255247,5,Knoxville,10/31/1997,235347
255248,5,Knoxville,11/30/1997,236134
255249,5,Knoxville,12/31/1997,237398
255250,5,Knoxville,1/31/1998,240318
255251,5,Knoxville,2/28/1998,243117
255252,5,Knoxville,3/31/1998,246112
255253,5,Knoxville,4/30/1998,247204
255254,5,Knoxville,5/31/1998,247869
255255,5,Knoxville,6/30/1998,247502
255256,5,Knoxville,7/31/1998,246929
255257,5,Knoxville,8/31/1998,246432
255258,5,Knoxville,9/30/1998,246836
255259,5,Knoxville,10/31/1998,247200
255260,5,Knoxville,11/30/1998,248107
255261,5,Knoxville,12/31/1998,248755
255262,5,Knoxville,1/31/1999,248649
255263,5,Knoxville,2/28/1999,248077
255264,5,Knoxville,3/31/1999,247336
255265,5,Knoxville,4/30/1999,247804
255266,5,Knoxville,5/31/1999,248474
255267,5,Knoxville,6/30/1999,249627
255268,5,Knoxville,7/31/1999,251182
255269,5,Knoxville,8/31/1999,252858
255270,5,Knoxville,9/30/1999,254151
255271,5,Knoxville,10/31/1999,256108
255272,5,Knoxville,11/30/1999,257229
255273,5,Knoxville,12/31/1999,258710
255274,5,Knoxville,1/31/2000,258407
255275,5,Knoxville,2/29/2000,259272
255276,5,Knoxville,3/31/2000,260106
255277,5,Knoxville,4/30/2000,261456
255278,5,Knoxville,5/31/2000,262251
255279,5,Knoxville,6/30/2000,263118
255280,5,Knoxville,7/31/2000,263719
255281,5,Knoxville,8/31/2000,264281
255282,5,Knoxville,9/30/2000,265045
255283,5,Knoxville,10/31/2000,265839
255284,5,Knoxville,11/30/2000,266910
255285,5,Knoxville,12/31/2000,267924
255286,5,Knoxville,1/31/2001,269900
255287,5,Knoxville,2/28/2001,271400
255288,5,Knoxville,3/31/2001,272766
255289,5,Knoxville,4/30/2001,273523
255290,5,Knoxville,5/31/2001,274553
255291,5,Knoxville,6/30/2001,275301
255292,5,Knoxville,7/31/2001,276082
255293,5,Knoxville,8/31/2001,276916
255294,5,Knoxville,9/30/2001,277558
255295,5,Knoxville,10/31/2001,277908
255296,5,Knoxville,11/30/2001,278993
255297,5,Knoxville,12/31/2001,280277
255298,5,Knoxville,1/31/2002,281726
255299,5,Knoxville,2/28/2002,282152
255300,5,Knoxville,3/31/2002,282277
255301,5,Knoxville,4/30/2002,282412
255302,5,Knoxville,5/31/2002,282963
255303,5,Knoxville,6/30/2002,283928
255304,5,Knoxville,7/31/2002,284555
255305,5,Knoxville,8/31/2002,285075
255306,5,Knoxville,9/30/2002,285533
255307,5,Knoxville,10/31/2002,286431
255308,5,Knoxville,11/30/2002,286802
255309,5,Knoxville,12/31/2002,287373
255310,5,Knoxville,1/31/2003,287764
255311,5,Knoxville,2/28/2003,289188
255312,5,Knoxville,3/31/2003,291153
255313,5,Knoxville,4/30/2003,293434
255314,5,Knoxville,5/31/2003,295012
255315,5,Knoxville,6/30/2003,296069
255316,5,Knoxville,7/31/2003,297450
255317,5,Knoxville,8/31/2003,299595
255318,5,Knoxville,9/30/2003,302022
255319,5,Knoxville,10/31/2003,303980
255320,5,Knoxville,11/30/2003,305791
255321,5,Knoxville,12/31/2003,307044
255322,5,Knoxville,1/31/2004,308743
255323,5,Knoxville,2/29/2004,310045
255324,5,Knoxville,3/31/2004,311239
255325,5,Knoxville,4/30/2004,311856
255326,5,Knoxville,5/31/2004,312766
255327,5,Knoxville,6/30/2004,314675
255328,5,Knoxville,7/31/2004,316965
255329,5,Knoxville,8/31/2004,318493
255330,5,Knoxville,9/30/2004,320013
255331,5,Knoxville,10/31/2004,321422
255332,5,Knoxville,11/30/2004,323216
255333,5,Knoxville,12/31/2004,325278
255334,5,Knoxville,1/31/2005,327432
255335,5,Knoxville,2/28/2005,330077
255336,5,Knoxville,3/31/2005,332485
